,cre_id,sales,date,selling_price,ppc,quotient,flag_min,global,comps1km,comps1km_2km,comps2km_5km,comps5km_10km,comps10km_plus,municipio,entidad,population,Cars,PIB per cápita (MXN),PIB
161,PL/1724/EXP/ES/2015,553278,14/08/24,25.14666667,24.96752688,1.007064516,0,6.455333333,1,3,9,7,0,san luis potosi,san luis potosi,911908,676042,273114,783765
162,PL/1757/EXP/ES/2015,282396,08/08/24,25.42533333,25.28916667,1.005016667,0,7.425517241,1,2,15,2,0,tepatitlan de morelos,jalisco,150190,119864,272093,2359153
163,PL/1766/EXP/ES/2015,494968,09/08/24,25.7134,25.7586,0.9983,0,7.682978723,2,1,10,7,0,tepatitlan de morelos,jalisco,150190,119864,272093,2359153
164,PL/1793/EXP/ES/2015,423302,05/08/24,25.43731183,24.88430108,1.021870968,14,8.801,1,7,8,4,0,lagos de moreno,jalisco,172403,69509,272093,2359153
165,PL/1829/EXP/ES/2015,586053,01/08/24,25.15129032,24.80725806,1.013887097,0,5.641333333,2,4,14,0,0,naucalpan de juarez,ciudad de mexico,,,499492,4652611
166,PL/1830/EXP/ES/2015,216555,30/08/24,24.7883871,24.27532258,1.020919355,5,5.731666667,8,11,1,0,0,ensenada,baja california,443807,304689,325390,1233847
167,PL/18787/EXP/ES/2016,426589,31/08/24,25.98677419,25.60591398,1.014677419,0,7.012666667,1,3,16,0,0,cajeme,sonora,436484,284762,372609,1118919
168,PL/18790/EXP/ES/2016,249003,25/08/24,24.82763441,25.80247312,0.962462366,0,6.481,1,4,15,0,0,leon,guanajuato,1721215,698529,231175,1457908
169,PL/18819/EXP/ES/2016,706150,26/08/24,24.54806452,24.51591398,1.001344086,14,5.033666667,4,6,10,0,0,cuautitlan izcalli,mexico,555163,423260,162026,2854429
170,PL/18821/EXP/ES/2016,137973,18/08/24,21.90741935,21.65790323,1.010790323,0,6.495666667,5,14,1,0,0,reynosa,tamaulipas,704767,443857,259394,928082
171,PL/18911/EXP/ES/2016,183300,01/08/24,25.38111111,25.20966667,1.006755556,0,6.232068966,4,11,5,0,0,leon,guanajuato,1721215,698529,231175,1457908
172,PL/18916/EXP/ES/2016,759271,27/08/24,24.02956989,24.69086022,0.973129032,58,5.865666667,5,9,6,0,0,queretaro,queretaro,1049777,478851,309231,776909
173,PL/18918/EXP/ES/2016,695395,04/08/24,23.64,23.8416129,0.99116129,7,6.975666667,2,13,5,0,0,mexicali,baja california,1049792,736892,325390,1233847
174,PL/18950/EXP/ES/2016,388021,09/08/24,24.82333333,24.1844086,1.026344086,0,5.026666667,3,17,0,0,0,queretaro,queretaro,1049777,478851,309231,776909
175,PL/18964/EXP/ES/2016,477255,10/08/24,24.29,24.7411828,0.981817204,14,4.705,2,9,9,0,0,cuautitln izcalli,mexico,,,162026,2854429
176,PL/18965/EXP/ES/2016,171404,24/08/24,23.85666667,23.85,1.000483871,0,7.100333333,1,2,2,15,0,tetla de la solidaridad,tlaxcala,35284,13497,131468,186670
177,PL/19140/EXP/ES/2016,343039,18/08/24,26.1211828,24.31311828,1.074129032,0,9.306333333,0,1,15,4,0,leon,guanajuato,1721215,698529,231175,1457908
178,PL/19141/EXP/ES/2016,227290,21/08/24,26.1555914,24.38236559,1.072612903,0,7.697,3,0,17,0,0,celaya,guanajuato,521169,220507,231175,1457908
179,PL/19175/EXP/ES/2016,363638,15/08/24,24.82870968,24.62204301,1.008053763,0,5.484333333,3,13,4,0,0,queretaro,queretaro,1049777,478851,309231,776909
180,PL/19214/EXP/ES/2016,428724,24/08/24,25.02763441,24.55666667,1.019612903,52,7.017333333,0,1,19,0,0,tijuana,baja california,1922523,1197583,325390,1233847
181,PL/19274/EXP/ES/2016,717390,23/08/24,24.55888889,24.23,1.013877778,0,6.272068966,1,1,10,8,0,ensenada,baja california,443807,304689,325390,1233847
182,PL/19275/EXP/ES/2016,536617,13/08/24,25.00612903,24.70741935,1.012236559,5,8.615333333,0,0,0,0,20,playas de rosarito,baja california,126890,79061,325390,1233847
183,PL/19308/EXP/ES/2016,663721,01/08/24,25.27139785,25.29150538,0.999129032,14,9.435666667,0,0,1,1,11,soledad de graciano sanchez,san luis potosi,332072,135321,273114,783765
184,PL/19419/EXP/ES/2016,226549,04/08/24,24.36258065,23.91741935,1.018645161,0,0,6,14,0,0,0,puebla,puebla,1692181,578236,165567,1086962
185,PL/19485/EXP/ES/2016,214187,12/08/24,25.21473118,24.95924731,1.010225806,0,6.709666667,6,7,7,0,0,leon,guanajuato,1721215,698529,231175,1457908
186,PL/19488/EXP/ES/2016,42433,11/08/24,24.1402439,24.65317073,0.979073171,0,6.307560976,5,7,8,0,0,corregidora,queretaro,212567,95072,309231,776909
187,PL/19489/EXP/ES/2016,121366,15/08/24,24.75833333,25.36194444,0.976166667,0,6.593333333,4,6,10,0,0,corregidora,queretaro,212567,95072,309231,776909
188,PL/1949/EXP/ES/2015,117809,13/08/24,24.05741935,24.09290323,0.998387097,0,5.533333333,3,13,4,0,0,toluca,mexico,910608,603472,162026,2854429
189,PL/19491/EXP/ES/2016,332081,04/08/24,25.55150538,25.94731183,0.984505376,77,5.368333333,7,11,2,0,0,monterrey,nuevo leon,1142994,25342,416328,2536657
190,PL/19513/EXP/ES/2016,398501,06/08/24,24.05795699,24.6972043,0.974021505,34,6.345666667,5,7,8,0,0,corregidora,queretaro,212567,95072,309231,776909
191,PL/19531/EXP/ES/2016,259562,30/08/24,25.0727957,24.48086022,1.024086022,0,5.552333333,1,3,14,2,0,tijuana,baja california,1922523,1197583,325390,1233847
192,PL/19532/EXP/ES/2016,812481,03/08/24,24.66956989,24.2844086,1.015483871,31,5.950333333,1,4,15,0,0,tijuana,baja california,1922523,1197583,325390,1233847
193,PL/19533/EXP/ES/2016,455034,01/08/24,25.03193548,24.74241935,1.012,29,5.834666667,2,12,6,0,0,tijuana,baja california,1922523,1197583,325390,1233847
194,PL/19534/EXP/ES/2016,428613,22/08/24,25.3211828,24.40795699,1.037268817,0,7.16,0,3,1,1,1,mexicali,baja california,1049792,736892,325390,1233847
195,PL/19567/EXP/ES/2016,366533,11/08/24,24.43537634,24.89935484,0.981473118,1,6.53,0,0,1,0,19,chietla,puebla,37030,5750,165567,1086962
196,PL/19679/EXP/ES/2016,229060,13/08/24,24.91258065,24.89,1.000903226,58,6.716666667,1,0,16,3,0,corregidora,queretaro,212567,95072,309231,776909
197,PL/19706/EXP/ES/2016,263441,21/08/24,25.77709677,25.85967742,0.996827957,0,5.574333333,2,10,8,0,0,tepic,nayarit,425924,295563,168146,214501
198,PL/19707/EXP/ES/2016,382344,30/08/24,25.76473118,26.14430108,0.985580645,40,7.771666667,0,0,14,6,0,tepic,nayarit,425924,295563,168146,214501
199,PL/19708/EXP/ES/2016,222523,28/08/24,26.28473118,26.24623656,1.001634409,31,8.292,2,0,1,2,2,tepic,nayarit,425924,295563,168146,214501
200,PL/19711/EXP/ES/2016,218033,24/08/24,26.48946237,26.55365591,0.997494624,0,6.32,0,2,0,4,0,zapotlan del rey,jalisco,19279,9224,272093,2359153
201,PL/19791/EXP/ES/2016,893082,03/08/24,24.20741935,24.26064516,0.997774194,0,6.883333333,2,0,12,6,0,altamira,tamaulipas,269790,83986,259394,928082
202,PL/19826/EXP/ES/2016,625597,06/08/24,24.17537634,24.73129032,0.977698925,44,6.02,6,7,7,0,0,san juan del rio,queretaro,297804,94744,309231,776909
203,PL/19842/EXP/ES/2017,125979,26/08/24,26.19,25.82806452,1.014182796,0,6.192333333,3,4,6,3,4,guanajuato,guanajuato,194500,85587,231175,1457908
204,PL/19843/EXP/ES/2017,228220,02/08/24,26.18892473,25.20225806,1.039247312,0,5.836333333,1,7,12,0,0,celaya,guanajuato,521169,220507,231175,1457908
205,PL/19844/EXP/ES/2017,396398,28/08/24,26.1555914,25.26978495,1.035247312,0,3.272,4,9,7,0,0,celaya,guanajuato,521169,220507,231175,1457908
206,PL/19845/EXP/ES/2017,214976,30/08/24,26.12225806,25.65182796,1.018365591,3,7.440666667,5,9,6,0,0,irapuato,guanajuato,592953,247810,231175,1457908
207,PL/19941/EXP/ES/2017,629930,18/08/24,25.00935484,24.71365591,1.012354839,0,9.388,0,3,17,0,0,tijuana,baja california,1922523,1197583,325390,1233847
208,PL/19942/EXP/ES/2017,211639,10/08/24,25.81967033,25.82153846,0.999967033,37,6.403977273,1,3,16,0,0,irapuato,guanajuato,592953,247810,231175,1457908
209,PL/19974/EXP/ES/2017,614378,08/08/24,23.65385542,24.35313253,0.971457831,83,5.268072289,6,8,6,0,0,metepec,mexico,242307,185089,162026,2854429
210,PL/19975/EXP/ES/2017,511658,26/08/24,24.29,24.72215054,0.982860215,0,6.848666667,0,6,14,0,0,chalco,mexico,400057,228933,162026,2854429
211,PL/20011/EXP/ES/2017,230508,30/08/24,26.12225806,25.36430108,1.03,0,7.140333333,4,5,8,3,0,cortazar,guanajuato,97928,34637,231175,1457908
212,PL/20012/EXP/ES/2017,205004,22/08/24,26.2416129,25.88107527,1.014129032,32,9.419333333,2,1,17,0,0,silao de la victoria,guanajuato,203556,72112,231175,1457908
213,PL/20013/EXP/ES/2017,394293,09/08/24,26.19,25.66,1.020333333,0,6.167333333,1,0,10,5,0,guanajuato,guanajuato,194500,85587,231175,1457908
214,PL/20014/EXP/ES/2017,288773,20/08/24,26.09215054,25.58107527,1.01983871,0,6.18952381,3,3,14,0,0,san francisco del rincon,guanajuato,130871,67464,231175,1457908
215,PL/20015/EXP/ES/2017,354296,29/08/24,26.10827957,25.33139785,1.030784946,0,7.748333333,6,13,1,0,0,salamanca,guanajuato,273417,124104,231175,1457908
216,PL/20042/EXP/ES/2017,302088,05/08/24,26.09215054,26.13344086,0.998247312,0,8.927333333,1,1,2,16,0,san francisco del rincon,guanajuato,130871,67464,231175,1457908
217,PL/20062/EXP/ES/2017,182512,02/08/24,24.54333333,24.43777778,1.004,0,5.998,1,2,17,0,0,queretaro,queretaro,1049777,478851,309231,776909
218,PL/20117/EXP/ES/2017,471651,07/08/24,25.31688172,25.71537634,0.98416129,26,7.903666667,4,6,6,4,0,san francisco del rincon,guanajuato,130871,67464,231175,1457908
219,PL/20124/EXP/ES/2017,229840,31/08/24,26.06666667,25.59419355,1.018548387,0,6.260333333,8,12,0,0,0,san francisco del rincon,guanajuato,130871,67464,231175,1457908
220,PL/20164/EXP/ES/2017,600041,03/08/24,25.04268817,24.74677419,1.011849462,18,6.33,6,14,0,0,0,tijuana,baja california,1922523,1197583,325390,1233847
221,PL/20234/EXP/ES/2017,239182,01/08/24,26.22655914,25.32913978,1.036591398,0,6.756666667,1,5,14,0,0,salamanca,guanajuato,273417,124104,231175,1457908
222,PL/20334/EXP/ES/2017,888175,22/08/24,24.85666667,25.38806452,0.978913978,0,7.072333333,2,9,9,0,0,gomez palacio,durango,372750,207032,214722,407040
223,PL/2034/EXP/ES/2015,621097,30/08/24,25.14580645,25.14032258,1.000204301,0,6.486333333,4,5,11,0,0,san luis potosi,san luis potosi,911908,676042,273114,783765
224,PL/20452/EXP/ES/2017,230945,27/08/24,26.22548387,25.90354839,1.012526882,0,6.132666667,0,0,16,4,0,san bartolo,guanajuato,,,231175,1457908
225,PL/20492/EXP/ES/2017,364290,02/08/24,25.36591398,25.56225806,0.99211828,36,0,1,7,12,0,0,len de los aldama,guanajuato,,,231175,1457908
226,PL/2057/EXP/ES/2015,312229,06/08/24,25.21209677,24.90677419,1.012209677,0,6.948,0,0,0,0,11,san luis potosi,san luis potosi,911908,676042,273114,783765
227,PL/20577/EXP/ES/2017,797939,28/08/24,24.89666667,24.85129032,1.001784946,31,6.545333333,1,1,13,5,0,tijuana,baja california,1922523,1197583,325390,1233847
228,PL/2066/EXP/ES/2015,431644,18/08/24,24.74591398,24.39064516,1.014655914,0,5.862,0,0,0,11,9,pedro escobedo,queretaro,77404,18515,309231,776909
229,PL/20772/EXP/ES/2017,344623,04/08/24,23.90354839,24.52494624,0.974494624,0,6.866333333,4,3,13,0,0,queretaro,queretaro,1049777,478851,309231,776909
230,PL/20773/EXP/ES/2017,469983,31/08/24,26.19322581,26.18032258,1.000430108,0,8.111,1,2,4,1,0,penjamo,guanajuato,154960,64377,231175,1457908
231,PL/20774/EXP/ES/2017,442964,02/08/24,26.0555914,24.38075269,1.068698925,0,9.663666667,1,2,5,12,0,apaseo el grande,guanajuato,117883,26065,231175,1457908
232,PL/20812/EXP/ES/2018,193605,23/08/24,24.215,24.56426829,0.985829268,0,8.030886076,2,2,5,3,8,apaseo el alto,guanajuato,63392,23335,231175,1457908
233,PL/20845/EXP/ES/2018,321718,30/08/24,26.56,26.21666667,1.013215054,0,7.283666667,3,6,11,0,0,tepic,nayarit,425924,295563,168146,214501
234,PL/20884/EXP/ES/2018,950548,04/08/24,24.39322581,24.33763441,1.002322581,62,5.612,2,4,14,0,0,tijuana,baja california,1922523,1197583,325390,1233847
235,PL/20887/EXP/ES/2018,155429,04/08/24,26.0555914,24.8944086,1.046645161,0,7.001,5,11,4,0,0,aguascalientes,aguascalientes,948990,546240,283363,422764
236,PL/20925/EXP/ES/2018,226268,01/08/24,26.2416129,25.88107527,1.014129032,0,9.421666667,2,1,17,0,0,silao de la victoria,guanajuato,203556,72112,231175,1457908
237,PL/20930/EXP/ES/2018,366269,28/08/24,24.01666667,24.09010753,0.997075269,0,6.296666667,5,4,11,0,0,tampico,tamaulipas,297562,170115,259394,928082
238,PL/20960/EXP/ES/2018,187403,28/08/24,26.22731183,25.82784946,1.015526882,0,7.804,1,1,15,3,0,tepic,nayarit,425924,295563,168146,214501
239,PL/20961/EXP/ES/2018,212569,13/08/24,26.09322581,25.69516129,1.015709677,0,6.574666667,3,1,9,1,1,san miguel de allende,guanajuato,174615,62433,231175,1457908
240,PL/20962/EXP/ES/2018,273443,27/08/24,26.22655914,26.12741935,1.003731183,14,7.997333333,0,1,11,8,0,salamanca,guanajuato,273417,124104,231175,1457908
241,PL/20963/EXP/ES/2018,168988,31/08/24,26.11934783,25.09826087,1.04076087,0,3.013548387,1,7,12,0,0,celaya,guanajuato,521169,220507,231175,1457908
242,PL/20964/EXP/ES/2018,242358,14/08/24,26.09215054,24.25064516,1.075903226,0,6.857666667,0,5,4,8,3,san jose iturbide,guanajuato,89558,30347,231175,1457908
243,PL/20965/EXP/ES/2018,487820,31/08/24,25.98784946,25.40075269,1.023053763,0,6.468333333,2,2,1,0,0,san felipe ocampo,guanajuato,,,231175,1457908
244,PL/2098/EXP/ES/2015,336673,26/08/24,24.57387097,24.565,1.000145161,6,5.798666667,1,5,14,0,0,tijuana,baja california,1922523,1197583,325390,1233847
245,PL/21004/EXP/ES/2018,373500,13/08/24,26.68,26.55,1.004666667,0,6.916333333,0,1,3,12,4,zapotiltic,jalisco,33713,18819,272093,2359153
246,PL/21006/EXP/ES/2018,423234,18/08/24,25.59860215,24.85978495,1.029870968,0,9.321333333,0,2,10,8,0,lagos de moreno,jalisco,172403,69509,272093,2359153
247,PL/21015/EXP/ES/2018,179045,31/08/24,26.19322581,26.16107527,1.001322581,0,9.47,1,2,5,0,12,penjamo,guanajuato,154960,64377,231175,1457908
248,PL/21016/EXP/ES/2018,317326,29/08/24,26.19,26.1183871,1.002806452,0,5.639333333,0,3,9,4,4,guanajuato,guanajuato,194500,85587,231175,1457908
249,PL/21017/EXP/ES/2018,133726,28/08/24,26.16978495,26.15182796,1.000623656,16,8.405666667,1,3,3,1,2,penjamo,guanajuato,154960,64377,231175,1457908
250,PL/21071/EXP/ES/2018,398644,03/08/24,26.09322581,25.33946237,1.029978495,0,6.676,0,1,9,4,6,san miguel de allende,guanajuato,174615,62433,231175,1457908
251,PL/2109/EXP/ES/2015,693369,08/08/24,24.60612903,24.59951613,1.000870968,31,6.009333333,1,6,13,0,0,tijuana,baja california,1922523,1197583,325390,1233847
252,PL/21118/EXP/ES/2018,309710,17/08/24,24.95686747,24.72493976,1.009433735,0,9.754875,1,0,5,11,3,apaseo el grande,guanajuato,117883,26065,231175,1457908
253,PL/21123/EXP/ES/2018,278856,30/08/24,26.09322581,25.11419355,1.039075269,0,8.872,0,1,8,5,1,san miguel de allende,guanajuato,174615,62433,231175,1457908
254,PL/21124/EXP/ES/2018,354812,25/08/24,26.10505376,24.71182796,1.056548387,0,7.708,1,2,17,0,0,celaya,guanajuato,521169,220507,231175,1457908
255,PL/21168/EXP/ES/2018,975780,18/08/24,24.27064516,24.4672043,0.991806452,31,4.996666667,2,3,15,0,0,cuernavaca,morelos,378476,723172,168928,333754
256,PL/21172/EXP/ES/2018,572208,01/08/24,24.72033708,24.99786517,0.989123596,0,9.69127907,1,0,6,10,3,apaseo el grande,guanajuato,117883,26065,231175,1457908
257,PL/21173/EXP/ES/2018,213936,24/08/24,25.36591398,24.67494624,1.027978495,62,6.155,1,6,13,0,0,leon,guanajuato,1721215,698529,231175,1457908
258,PL/21178/EXP/ES/2018,450236,05/08/24,23.96365591,24.69763441,0.970086022,31,6.888,1,1,14,4,0,cuautla,morelos,187118,86211,168928,333754
259,PL/21220/EXP/ES/2018,371256,11/08/24,23.97333333,24.01784946,0.998021505,0,6.064,6,10,4,0,0,chalco,mexico,400057,228933,162026,2854429
260,PL/21276/EXP/ES/2018,265974,31/08/24,26.1588172,24.56430108,1.065268817,0,7.801666667,1,2,4,7,0,san luis de la paz,guanajuato,128536,48486,231175,1457908
261,PL/21332/EXP/ES/2018,1209031,04/08/24,24.08784946,24.10247312,1.000462366,0,7.763666667,1,2,10,7,0,tijuana,baja california,1922523,1197583,325390,1233847
262,PL/21336/EXP/ES/2018,98525,04/08/24,22.815,22.71,1.0055,31,7.533,0,0,0,0,1,reynosa,tamaulipas,704767,443857,259394,928082
263,PL/21338/EXP/ES/2018,313126,31/08/24,26.02225806,25.17806452,1.033387097,0,8.398333333,2,1,7,2,5,valle de santiago,guanajuato,150054,50959,231175,1457908
264,PL/21339/EXP/ES/2018,212250,02/08/24,24.55333333,24.58619048,0.998857143,0,6.338571429,3,3,2,12,0,queretaro,queretaro,1049777,478851,309231,776909
265,PL/21616/EXP/ES/2018,512693,31/08/24,25.71096774,26.8211828,0.958419355,0,6.097666667,0,1,10,9,0,general escobedo,nuevo leon,481213,556,416328,2536657
266,PL/21667/EXP/ES/2018,442712,01/08/24,24.88032258,24.90064516,0.999387097,51,6.346,6,12,2,0,0,tijuana,baja california,1922523,1197583,325390,1233847
267,PL/21792/EXP/ES/2018,902202,08/08/24,24.25666667,24.58602151,0.986989247,62,5.823,1,8,11,0,0,nezahualcoyotl,mexico,1077208,1020280,162026,2854429
268,PL/21883/EXP/ES/2018,1340601,30/08/24,25.08247312,24.45365591,1.025602151,18,7.215666667,0,0,5,15,0,tijuana,baja california,1922523,1197583,325390,1233847
269,PL/21888/EXP/ES/2018,144214,01/08/24,26.05111111,25.26466667,1.030933333,0,7.206666667,0,5,15,0,0,jesus maria,aguascalientes,129929,66465,283363,422764
270,PL/21889/EXP/ES/2018,118912,31/08/24,26.05413043,25.20815217,1.033934783,0,6.149775281,3,3,14,0,0,aguascalientes,aguascalientes,948990,546240,283363,422764
271,PL/21890/EXP/ES/2018,146586,31/08/24,26.12225806,25.06408602,1.042301075,0,8.417666667,2,0,16,2,0,cortazar,guanajuato,97928,34637,231175,1457908
272,PL/21891/EXP/ES/2018,303764,05/08/24,26.05451613,25.54010753,1.020247312,0,8.148333333,1,2,5,2,0,dolores hidalgo cuna de la independencia nacional,guanajuato,163038,55002,231175,1457908
273,PL/21892/EXP/ES/2018,391026,31/08/24,26.02225806,25.55935484,1.017935484,0,8.282333333,2,5,3,0,9,valle de santiago,guanajuato,150054,50959,231175,1457908
274,PL/22062/EXP/ES/2019,181909,10/08/24,25.83215054,24.85978495,1.039075269,0,7.619666667,0,2,15,3,0,lagos de moreno,jalisco,172403,69509,272093,2359153
275,PL/22064/EXP/ES/2019,622155,01/08/24,25.42322581,26.15612903,0.971333333,62,9.419333333,2,1,17,0,0,silao de la victoria,guanajuato,203556,72112,231175,1457908
276,PL/22065/EXP/ES/2019,308730,24/08/24,24.22913043,24.57826087,0.985793478,0,5.478876404,2,6,12,0,0,san juan del rio,queretaro,297804,94744,309231,776909
277,PL/22150/EXP/ES/2019,279265,14/08/24,26.0555914,25.40709677,1.025602151,0,6.916333333,1,1,6,12,0,aguascalientes,aguascalientes,948990,546240,283363,422764
278,PL/22151/EXP/ES/2019,382073,07/08/24,25.74,25.71580645,1.000967742,0,7.242333333,0,1,5,2,12,penjamo,guanajuato,154960,64377,231175,1457908
279,PL/22152/EXP/ES/2019,184700,02/08/24,26.29322581,22.10397849,1.18927957,0,9.085333333,0,0,0,12,8,santa cruz de juventino rosas,guanajuato,82340,23960,231175,1457908
280,PL/22153/EXP/ES/2019,118427,18/08/24,26.10505376,24.95795699,1.046021505,0,5.951666667,2,9,9,0,0,celaya,guanajuato,521169,220507,231175,1457908
281,PL/22156/EXP/ES/2019,326800,07/08/24,24.63408602,24.79301075,0.992892473,17,5.637666667,2,14,4,0,0,tijuana,baja california,1922523,1197583,325390,1233847
282,PL/22232/EXP/ES/2019,293255,01/08/24,24.69247312,24.16290323,1.021333333,0,5.475333333,4,5,11,0,0,tijuana,baja california,1922523,1197583,325390,1233847
283,PL/22395/EXP/ES/2019,155328,16/08/24,21.88830508,20.80305085,1.051491525,1,6.15877193,6,5,9,0,0,rio bravo,tamaulipas,132484,65853,259394,928082
284,PL/22399/EXP/ES/2019,628382,18/08/24,24.14804598,23.80551724,1.014471264,5,4.996896552,1,1,15,3,0,teoloyucan,mexico,65459,40507,162026,2854429
285,PL/2240/EXP/ES/2015,226896,03/08/24,26.21333333,25.69827957,1.020021505,0,7.885333333,1,0,3,2,10,yuriria,guanajuato,68741,29843,231175,1457908
286,PL/22413/EXP/ES/2019,337261,19/08/24,24.51311828,26.26462366,0.933150538,0,7.797,0,0,0,4,16,garcia,nuevo leon,397205,1828,416328,2536657
287,PL/22421/EXP/ES/2019,546294,20/08/24,23.29494505,23.97967033,0.971032967,0,6.307045455,3,9,8,0,0,queretaro,queretaro,1049777,478851,309231,776909
288,PL/22610/EXP/ES/2019,412476,14/08/24,26.2588172,25.18075269,1.042795699,36,6.998,1,4,12,3,0,silao,guanajuato,,,231175,1457908
289,PL/22611/EXP/ES/2019,295469,03/08/24,26.22655914,26.19,1.00127957,0,6.578333333,0,1,11,4,4,guanajuato,guanajuato,194500,85587,231175,1457908
290,PL/22612/EXP/ES/2019,264057,30/08/24,26.12225806,25.84215054,1.010494624,0,5.882,2,1,17,0,0,irapuato,guanajuato,592953,247810,231175,1457908
291,PL/22613/EXP/ES/2019,254197,01/08/24,26.12225806,24.94408602,1.047139785,0,7.033666667,2,5,13,0,0,irapuato,guanajuato,592953,247810,231175,1457908
292,PL/22614/EXP/ES/2019,207773,11/08/24,26.09215054,25.40623656,1.027193548,0,6.896,3,1,12,4,0,san francisco del rincon,guanajuato,130871,67464,231175,1457908
293,PL/22615/EXP/ES/2019,313047,01/08/24,26.22655914,25.11053763,1.044290323,0,0,2,1,1,10,6,san luis de la paz,guanajuato,128536,48486,231175,1457908
294,PL/22616/EXP/ES/2019,111181,14/08/24,26.1588172,25.15698925,1.039666667,0,8.934666667,0,0,9,4,3,san luis de la paz,guanajuato,128536,48486,231175,1457908
295,PL/22617/EXP/ES/2019,227607,27/08/24,26.07172043,25.38634409,1.02755914,0,6.666,0,5,15,0,0,leon,guanajuato,1721215,698529,231175,1457908
296,PL/22618/EXP/ES/2019,471484,11/08/24,25.96741935,25.84817204,1.004817204,0,7.460666667,0,0,7,13,0,leon,guanajuato,1721215,698529,231175,1457908
297,PL/22620/EXP/ES/2019,119957,27/08/24,26.07172043,25.46602151,1.023989247,0,6.844666667,0,7,13,0,0,leon,guanajuato,1721215,698529,231175,1457908
298,PL/22621/EXP/ES/2019,303577,25/08/24,26.07172043,25.1644086,1.036548387,0,6.930666667,2,1,7,10,0,leon,guanajuato,1721215,698529,231175,1457908
299,PL/22622/EXP/ES/2019,321913,20/08/24,26.0788172,25.23333333,1.033322581,0,7.957333333,1,0,2,0,0,manuel doblado,guanajuato,41240,19810,231175,1457908
300,PL/22623/EXP/ES/2019,175092,21/08/24,26.19322581,25.23419355,1.037784946,0,7.867333333,0,0,2,10,8,san jose iturbide,guanajuato,89558,30347,231175,1457908
301,PL/22625/EXP/ES/2019,343268,09/08/24,26.16096774,24.95634409,1.047967742,0,6.93,0,8,12,0,0,salamanca,guanajuato,273417,124104,231175,1457908
302,PL/22626/EXP/ES/2019,208400,05/08/24,25.98784946,25.40075269,1.023053763,0,6.735666667,1,3,1,0,0,san felipe,guanajuato,119793,27836,231175,1457908
303,PL/22627/EXP/ES/2019,153153,24/08/24,26.0555914,25.58516129,1.018580645,0,7.417333333,0,6,14,0,0,leon,guanajuato,1721215,698529,231175,1457908
304,PL/22651/EXP/ES/2019,370500,13/08/24,24.18555556,23.61814815,1.024049383,9,5.400512821,0,7,13,0,0,pachuca de soto,hidalgo,314331,145148,172978,558203
305,PL/2266/EXP/ES/2015,282389,29/08/24,25.51430108,24.55064516,1.039408602,0,7.653333333,1,10,9,0,0,leon,guanajuato,1721215,698529,231175,1457908
306,PL/22834/EXP/ES/2019,860475,06/08/24,24.48666667,25.02408602,0.979075269,72,7.37,0,0,0,14,6,corregidora,queretaro,212567,95072,309231,776909
307,PL/22866/EXP/ES/2019,297086,09/08/24,26.12225806,25.60053763,1.020354839,0,5.877666667,3,16,1,0,0,irapuato,guanajuato,592953,247810,231175,1457908
308,PL/22872/EXP/ES/2019,274873,05/08/24,24.71032258,24.69677419,1.000526882,9,5.884,1,3,5,9,2,ciudad fernandez,san luis potosi,48106,30557,273114,783765
309,PL/23036/EXP/ES/2019,258509,07/08/24,25.83051724,25.85982759,0.998844828,4,6.716551724,0,0,5,1,14,ocotlan de morelos,oaxaca,23751,9157,133172,570204
310,PL/23046/EXP/ES/2019,299001,09/08/24,25.97290323,25.66623656,1.012043011,0,8.822333333,2,5,8,2,0,iguala de la independencia,guerrero,154173,,112605,406410
311,PL/2319/EXP/ES/2015,1123887,20/08/24,24.46741935,24.66817204,0.991946237,62,6.006,2,3,15,0,0,tijuana,baja california,1922523,1197583,325390,1233847
312,PL/23242/EXP/ES/2020,72942,31/08/24,26.03677419,25.05467742,1.039290323,0,5.079,5,7,8,0,0,leon,guanajuato,1721215,698529,231175,1457908
313,PL/23243/EXP/ES/2020,366008,01/08/24,26.14376344,23.60333333,1.108473118,0,7.071666667,0,1,3,4,12,romita,guanajuato,65766,19839,231175,1457908
314,PL/23244/EXP/ES/2020,284277,23/08/24,26.07172043,25.39731183,1.027322581,0,7.128,0,2,14,4,0,leon,guanajuato,1721215,698529,231175,1457908
315,PL/23246/EXP/ES/2020,164287,08/08/24,26.07172043,25.37935484,1.027494624,0,6.054666667,1,11,8,0,0,leon,guanajuato,1721215,698529,231175,1457908
316,PL/23247/EXP/ES/2020,388978,10/08/24,26.1416129,21.4316129,1.219634409,31,6.715333333,1,1,2,2,12,santa cruz de juventino rosas,guanajuato,82340,23960,231175,1457908
317,PL/23385/EXP/ES/2020,120727,16/08/24,25.14666667,25.20591398,0.998032258,31,8.95,3,5,12,0,0,victoria,tamaulipas,349688,178207,259394,928082
318,PL/23512/EXP/ES/2020,152465,06/08/24,25.9883871,23.76806452,1.093016129,0,6.293333333,0,1,19,0,0,dolores hidalgo cuna de la independencia nacional,guanajuato,163038,55002,231175,1457908
319,PL/23513/EXP/ES/2020,136467,16/08/24,26.12225806,25.01430108,1.04416129,31,7.057666667,4,16,0,0,0,leon,guanajuato,1721215,698529,231175,1457908
320,PL/23514/EXP/ES/2020,347835,07/08/24,26.05451613,25.64193548,1.015978495,0,6.913333333,0,0,7,3,0,irapuato,guanajuato,592953,247810,231175,1457908
